,DewTemp,DryTemp,Precip,Wspeed,weekday,holiday,cust_cnt,subs_cnt,cust_dur,subs_dur
2013-07-31 12:00:00,55.0,81.0,0.0,0.0,2,False,38.0,168.0,60225.0,114339.0
2013-07-31 13:00:00,56.0,80.0,0.0,0.0,2,False,54.0,181.0,69421.0,122851.0
2013-07-31 14:00:00,59.0,79.0,0.0,3.0,2,False,54.0,153.0,76962.0,116449.0
2013-07-31 15:00:00,60.0,79.0,0.0,0.0,2,False,43.0,147.0,51260.0,142678.0
2013-07-31 16:00:00,58.0,78.0,0.0,6.0,2,False,48.0,233.0,118674.0,204628.0
2013-07-31 17:00:00,59.0,77.0,0.0,6.0,2,False,61.0,370.0,69544.0,310111.0
2013-07-31 18:00:00,59.0,76.0,0.0,6.0,2,False,31.0,417.0,52727.0,395362.0
2013-07-31 19:00:00,60.0,75.0,0.0,3.0,2,False,34.0,356.0,35278.0,314349.0
2013-07-31 20:00:00,58.0,74.0,0.0,6.0,2,False,29.0,230.0,40088.0,210794.0
2013-07-31 21:00:00,60.0,73.0,0.0,6.0,2,False,18.0,151.0,30083.0,116301.0
2013-07-31 22:00:00,61.0,73.0,0.0,5.0,2,False,21.0,120.0,32114.0,101412.0
2013-07-31 23:00:00,61.0,73.0,0.0,0.0,2,False,19.0,66.0,21781.0,56046.0
2013-08-01 00:00:00,61.0,73.0,0.0,0.0,3,False,9.0,41.0,7072.0,27341.0
2013-08-01 01:00:00,61.0,73.0,0.0,0.0,3,False,3.0,22.0,2559.0,22495.0
2013-08-01 02:00:00,61.0,74.0,0.0,3.0,3,False,4.0,9.0,4580.0,6804.0
2013-08-01 03:00:00,61.0,73.0,0.0,0.0,3,False,2.0,5.0,10222.0,2536.0
2013-08-01 04:00:00,60.0,73.0,0.0,3.0,3,False,3.0,3.0,3323.0,2572.0
2013-08-01 05:00:00,61.0,73.0,0.0,0.0,3,False,2.0,23.0,749.0,18168.0
2013-08-01 06:00:00,60.0,74.0,0.0,0.0,3,False,3.0,77.0,3208.0,50229.0
2013-08-01 07:00:00,61.0,75.0,0.0,0.0,3,False,5.0,174.0,3816.0,120890.0
2013-08-01 08:00:00,65.0,74.0,0.0,3.0,3,False,16.0,361.0,19331.0,271232.0
2013-08-01 09:00:00,63.0,73.0,0.003,0.0,3,False,14.0,223.0,13092.0,159568.0
2013-08-01 10:00:00,65.0,69.0,0.01,5.0,3,False,7.0,78.0,6333.0,51522.0
2013-08-01 11:00:00,65.0,67.0,0.15,0.0,3,False,3.0,37.0,2429.0,43606.0
2013-08-01 12:00:00,64.0,67.0,0.09,5.0,3,False,4.0,26.0,3746.0,16121.0
2013-08-01 13:00:00,66.0,68.0,0.04,7.0,3,False,3.0,29.0,2105.0,16551.0
2013-08-01 14:00:00,65.0,67.0,0.09,6.0,3,False,2.0,31.0,2706.0,18559.0
2013-08-01 15:00:00,65.0,68.0,0.03,,3,False,3.0,23.0,4198.0,14617.0
2013-08-01 16:00:00,66.0,68.0,0.003,7.0,3,False,6.0,80.0,5065.0,52559.0
2013-08-01 17:00:00,67.0,69.0,0.003,5.0,3,False,19.0,207.0,88869.0,144177.0
2013-08-01 18:00:00,68.0,70.0,0.14,,3,False,18.0,261.0,20518.0,182318.0
2013-08-01 19:00:00,68.0,70.0,0.09,5.0,3,False,13.0,143.0,15805.0,102413.0
2013-08-01 20:00:00,68.0,70.0,0.01,3.0,3,False,9.0,97.0,7924.0,63018.0
2013-08-01 21:00:00,68.0,70.0,0.0,6.0,3,False,8.0,84.0,10445.0,57674.0
2013-08-01 22:00:00,68.0,70.0,0.003,3.0,3,False,10.0,65.0,8023.0,50697.0
2013-08-01 23:00:00,68.0,70.0,0.0,5.0,3,False,5.0,44.0,3743.0,28149.0
2013-08-02 00:00:00,67.0,70.0,0.0,3.0,4,False,4.0,28.0,2479.0,20784.0
2013-08-02 01:00:00,66.0,69.0,0.0,3.0,4,False,6.0,14.0,7872.0,9514.0
2013-08-02 02:00:00,66.0,68.0,0.0,0.0,4,False,1.0,11.0,390.0,6040.0
2013-08-02 03:00:00,66.0,68.0,0.0,3.0,4,False,,4.0,,2254.0
2013-08-02 04:00:00,65.0,68.0,0.0,3.0,4,False,1.0,3.0,3551.0,2168.0
2013-08-02 05:00:00,63.0,67.0,0.0,5.0,4,False,1.0,16.0,989.0,12278.0
2013-08-02 06:00:00,63.0,69.0,0.0,6.0,4,False,4.0,81.0,9787.0,54529.0
2013-08-02 07:00:00,62.0,71.0,0.0,0.0,4,False,9.0,171.0,8561.0,126528.0
2013-08-02 08:00:00,60.0,73.0,0.0,3.0,4,False,12.0,319.0,14934.0,242832.0
2013-08-02 09:00:00,61.0,76.0,0.0,5.0,4,False,11.0,235.0,11678.0,195827.0
2013-08-02 10:00:00,62.0,80.0,0.0,6.0,4,False,28.0,113.0,40824.0,133311.0
2013-08-02 11:00:00,59.0,81.0,0.0,7.0,4,False,31.0,150.0,63888.0,111303.0
2013-08-02 12:00:00,58.0,80.0,0.0,0.0,4,False,42.0,190.0,54839.0,134750.0
2013-08-02 13:00:00,58.0,83.0,0.0,,4,False,43.0,194.0,53976.0,141865.0
2013-08-02 14:00:00,56.0,82.0,0.0,9.0,4,False,50.0,184.0,62782.0,138862.0
2013-08-02 15:00:00,56.0,81.0,0.0,5.0,4,False,72.0,221.0,125629.0,169926.0
2013-08-02 16:00:00,56.0,80.0,0.0,14.0,4,False,53.0,260.0,75726.0,228279.0
2013-08-02 17:00:00,57.0,81.0,0.0,6.0,4,False,67.0,331.0,86683.0,317099.0
2013-08-02 18:00:00,57.0,80.0,0.0,,4,False,64.0,333.0,136072.0,386099.0
2013-08-02 19:00:00,58.0,79.0,0.0,,4,False,57.0,257.0,75718.0,233789.0
2013-08-02 20:00:00,61.0,77.0,0.0,6.0,4,False,37.0,151.0,48813.0,146133.0
2013-08-02 21:00:00,59.0,77.0,0.0,7.0,4,False,31.0,123.0,34774.0,129662.0
2013-08-02 22:00:00,57.0,77.0,0.0,0.0,4,False,28.0,97.0,39612.0,84777.0
2013-08-02 23:00:00,57.0,75.0,0.0,3.0,4,False,17.0,65.0,49059.0,47993.0
2013-08-03 00:00:00,56.0,74.0,0.0,5.0,5,False,13.0,52.0,16246.0,43171.0
2013-08-03 01:00:00,56.0,73.0,0.0,,5,False,16.0,41.0,21643.0,34310.0
2013-08-03 02:00:00,56.0,73.0,0.0,5.0,5,False,5.0,21.0,7218.0,16662.0
2013-08-03 03:00:00,56.0,72.0,0.0,5.0,5,False,4.0,14.0,5632.0,7619.0
2013-08-03 04:00:00,55.0,73.0,0.0,0.0,5,False,7.0,7.0,10863.0,6608.0
2013-08-03 05:00:00,58.0,72.0,0.0,0.0,5,False,2.0,11.0,1153.0,5580.0
2013-08-03 06:00:00,60.0,69.0,0.01,6.0,5,False,1.0,14.0,1348.0,10441.0
2013-08-03 07:00:00,59.0,69.0,0.003,5.0,5,False,8.0,26.0,7560.0,18985.0
2013-08-03 08:00:00,60.0,70.0,0.003,3.0,5,False,11.0,65.0,23938.0,50205.0
2013-08-03 09:00:00,62.0,69.0,0.003,,5,False,38.0,109.0,43683.0,86702.0
2013-08-03 10:00:00,64.0,70.0,0.02,,5,False,48.0,133.0,66431.0,118368.0
2013-08-03 11:00:00,64.0,69.0,0.02,5.0,5,False,48.0,123.0,73846.0,113698.0
2013-08-03 12:00:00,65.0,70.0,0.01,3.0,5,False,70.0,135.0,95658.0,112572.0
2013-08-03 13:00:00,64.0,74.0,0.0,,5,False,42.0,145.0,48714.0,110425.0
2013-08-03 14:00:00,64.0,77.0,0.0,,5,False,65.0,179.0,93048.0,146346.0
2013-08-03 15:00:00,62.0,76.0,0.0,0.0,5,False,100.0,195.0,130903.0,168266.0
2013-08-03 16:00:00,62.0,77.0,0.0,,5,False,123.0,205.0,234883.0,225373.0
2013-08-03 17:00:00,63.0,76.0,0.0,7.0,5,False,118.0,194.0,212281.0,182391.0
2013-08-03 18:00:00,63.0,74.0,0.0,7.0,5,False,107.0,175.0,233778.0,167543.0
2013-08-03 19:00:00,63.0,74.0,0.0,5.0,5,False,90.0,169.0,118826.0,205473.0
2013-08-03 20:00:00,64.0,73.0,0.0,5.0,5,False,62.0,143.0,83876.0,127985.0
2013-08-03 21:00:00,63.0,73.0,0.0,,5,False,47.0,94.0,58581.0,82682.0
2013-08-03 22:00:00,62.0,71.0,0.0,0.0,5,False,39.0,78.0,47674.0,72016.0
2013-08-03 23:00:00,61.0,71.0,0.0,3.0,5,False,26.0,71.0,35930.0,67096.0
2013-08-04 00:00:00,62.0,70.0,0.0,3.0,6,False,23.0,58.0,34416.0,62923.0
2013-08-04 01:00:00,60.0,69.0,0.0,0.0,6,False,18.0,38.0,26400.0,29791.0
2013-08-04 02:00:00,57.0,69.0,0.0,5.0,6,False,10.0,28.0,15758.0,47880.0
2013-08-04 03:00:00,56.0,67.0,0.0,3.0,6,False,7.0,31.0,11793.0,20042.0
2013-08-04 04:00:00,54.0,68.0,0.0,3.0,6,False,5.0,13.0,3275.0,23657.0
2013-08-04 05:00:00,55.0,67.0,0.0,0.0,6,False,1.0,7.0,319.0,4059.0
2013-08-04 06:00:00,54.0,68.0,0.0,3.0,6,False,3.0,9.0,6102.0,10575.0
2013-08-04 07:00:00,54.0,70.0,0.0,5.0,6,False,2.0,25.0,4208.0,17531.0
2013-08-04 08:00:00,55.0,72.0,0.0,3.0,6,False,15.0,49.0,28629.0,40503.0
2013-08-04 09:00:00,56.0,74.0,0.0,,6,False,29.0,84.0,47927.0,65711.0
2013-08-04 10:00:00,54.0,77.0,0.0,8.0,6,False,62.0,131.0,123222.0,116854.0
2013-08-04 11:00:00,55.0,75.0,0.0,6.0,6,False,81.0,161.0,130992.0,128848.0
2013-08-04 12:00:00,52.0,80.0,0.0,6.0,6,False,118.0,185.0,196208.0,198312.0
2013-08-04 13:00:00,51.0,78.0,0.0,6.0,6,False,144.0,191.0,237646.0,184200.0
2013-08-04 14:00:00,51.0,79.0,0.0,9.0,6,False,148.0,222.0,340330.0,280306.0
2013-08-04 15:00:00,50.0,79.0,0.0,6.0,6,False,135.0,251.0,233038.0,277263.0
2013-08-04 16:00:00,52.0,79.0,0.0,7.0,6,False,142.0,230.0,324562.0,228494.0
2013-08-04 17:00:00,52.0,77.0,0.0,5.0,6,False,158.0,211.0,241921.0,181768.0
2013-08-04 18:00:00,51.0,76.0,0.0,8.0,6,False,123.0,216.0,178653.0,198223.0
2013-08-04 19:00:00,48.0,74.0,0.0,9.0,6,False,92.0,198.0,167547.0,166421.0
2013-08-04 20:00:00,48.0,73.0,0.0,6.0,6,False,77.0,149.0,107497.0,135338.0
2013-08-04 21:00:00,49.0,71.0,0.0,7.0,6,False,44.0,118.0,60404.0,132693.0
2013-08-04 22:00:00,48.0,69.0,0.0,5.0,6,False,37.0,86.0,44637.0,99148.0
2013-08-04 23:00:00,48.0,68.0,0.0,6.0,6,False,18.0,52.0,21562.0,34687.0
2013-08-05 00:00:00,48.0,66.0,0.0,0.0,0,False,5.0,24.0,5497.0,15141.0
2013-08-05 01:00:00,49.0,65.0,0.0,7.0,0,False,3.0,13.0,4973.0,8554.0
2013-08-05 02:00:00,49.0,64.0,0.0,6.0,0,False,7.0,2.0,7355.0,866.0
2013-08-05 03:00:00,50.0,63.0,0.0,5.0,0,False,,4.0,,1656.0
2013-08-05 04:00:00,50.0,62.0,0.0,5.0,0,False,,7.0,,3473.0
2013-08-05 05:00:00,51.0,62.0,0.0,3.0,0,False,3.0,12.0,3458.0,5154.0
2013-08-05 06:00:00,51.0,64.0,0.0,5.0,0,False,8.0,98.0,7449.0,67883.0
2013-08-05 07:00:00,49.0,66.0,0.0,0.0,0,False,12.0,197.0,15656.0,155027.0
2013-08-05 08:00:00,46.0,68.0,0.0,0.0,0,False,25.0,344.0,32290.0,277015.0
2013-08-05 09:00:00,43.0,71.0,0.0,7.0,0,False,37.0,233.0,95407.0,188398.0
2013-08-05 10:00:00,40.0,73.0,0.0,0.0,0,False,23.0,127.0,24919.0,116338.0
2013-08-05 11:00:00,42.0,76.0,0.0,5.0,0,False,46.0,114.0,80255.0,84655.0
2013-08-05 12:00:00,43.0,77.0,0.0,6.0,0,False,47.0,148.0,75872.0,111415.0
2013-08-05 13:00:00,44.0,77.0,0.0,5.0,0,False,44.0,159.0,113177.0,117925.0
2013-08-05 14:00:00,46.0,76.0,0.0,6.0,0,False,44.0,146.0,88045.0,101720.0
2013-08-05 15:00:00,46.0,77.0,0.0,6.0,0,False,64.0,142.0,94873.0,178275.0
2013-08-05 16:00:00,45.0,76.0,0.0,0.0,0,False,51.0,248.0,71239.0,199699.0
2013-08-05 17:00:00,48.0,74.0,0.0,7.0,0,False,70.0,447.0,78815.0,404793.0
2013-08-05 18:00:00,47.0,74.0,0.0,0.0,0,False,67.0,487.0,82100.0,446084.0
2013-08-05 19:00:00,47.0,72.0,0.0,5.0,0,False,56.0,367.0,83211.0,440565.0
2013-08-05 20:00:00,49.0,71.0,0.0,0.0,0,False,47.0,222.0,69543.0,198527.0
2013-08-05 21:00:00,49.0,71.0,0.0,0.0,0,False,25.0,166.0,30098.0,180035.0
2013-08-05 22:00:00,50.0,71.0,0.0,3.0,0,False,26.0,103.0,36466.0,101529.0
2013-08-05 23:00:00,49.0,70.0,0.0,0.0,0,False,19.0,56.0,25844.0,56679.0
2013-08-06 00:00:00,49.0,70.0,0.0,0.0,1,False,12.0,34.0,17427.0,27538.0
2013-08-06 01:00:00,50.0,67.0,0.0,0.0,1,False,5.0,11.0,6092.0,14198.0
2013-08-06 02:00:00,53.0,67.0,0.0,0.0,1,False,,10.0,,8916.0
2013-08-06 03:00:00,52.0,66.0,0.0,0.0,1,False,,1.0,,357.0
2013-08-06 04:00:00,52.0,65.0,0.0,0.0,1,False,,6.0,,2859.0
2013-08-06 05:00:00,56.0,65.0,0.0,0.0,1,False,1.0,23.0,1374.0,14025.0
2013-08-06 06:00:00,56.0,68.0,0.0,0.0,1,False,2.0,106.0,1031.0,83842.0
2013-08-06 07:00:00,56.0,71.0,0.0,5.0,1,False,13.0,218.0,25102.0,163572.0
2013-08-06 08:00:00,57.0,73.0,0.0,3.0,1,False,25.0,353.0,29849.0,304303.0
2013-08-06 09:00:00,57.0,76.0,0.0,7.0,1,False,18.0,252.0,18436.0,191703.0
2013-08-06 10:00:00,57.0,73.0,0.0,0.0,1,False,22.0,150.0,62934.0,117510.0
2013-08-06 11:00:00,52.0,80.0,0.0,0.0,1,False,33.0,129.0,47804.0,102468.0
2013-08-06 12:00:00,50.0,81.0,0.0,0.0,1,False,35.0,162.0,44294.0,125024.0
2013-08-06 13:00:00,52.0,76.0,0.0,,1,False,50.0,157.0,66276.0,120859.0
2013-08-06 14:00:00,53.0,79.0,0.0,3.0,1,False,40.0,137.0,63633.0,98985.0
2013-08-06 15:00:00,52.0,77.0,0.0,6.0,1,False,35.0,163.0,53922.0,115769.0
2013-08-06 16:00:00,52.0,75.0,0.0,,1,False,51.0,226.0,90899.0,194913.0
2013-08-06 17:00:00,53.0,74.0,0.0,5.0,1,False,63.0,420.0,83574.0,354866.0
2013-08-06 18:00:00,57.0,73.0,0.0,6.0,1,False,52.0,437.0,71811.0,384023.0
2013-08-06 19:00:00,57.0,72.0,0.0,5.0,1,False,39.0,344.0,49248.0,311583.0
2013-08-06 20:00:00,57.0,72.0,0.0,7.0,1,False,45.0,240.0,57649.0,249681.0
2013-08-06 21:00:00,57.0,71.0,0.0,3.0,1,False,37.0,155.0,46362.0,930008.0
2013-08-06 22:00:00,58.0,71.0,0.0,3.0,1,False,21.0,119.0,81234.0,132938.0
2013-08-06 23:00:00,59.0,72.0,0.0,5.0,1,False,22.0,70.0,25369.0,60626.0
2013-08-07 00:00:00,60.0,72.0,0.0,5.0,2,False,6.0,40.0,6903.0,55726.0
2013-08-07 01:00:00,61.0,71.0,0.0,3.0,2,False,9.0,13.0,7423.0,12975.0
2013-08-07 02:00:00,61.0,71.0,0.0,,2,False,1.0,7.0,290.0,7906.0
2013-08-07 03:00:00,60.0,71.0,0.0,3.0,2,False,,8.0,,6243.0
2013-08-07 04:00:00,59.0,71.0,0.0,6.0,2,False,,2.0,,603.0
2013-08-07 05:00:00,59.0,71.0,0.0,0.0,2,False,1.0,13.0,1247.0,7370.0
2013-08-07 06:00:00,59.0,72.0,0.0,,2,False,3.0,94.0,2093.0,66276.0
2013-08-07 07:00:00,60.0,72.0,0.0,,2,False,10.0,187.0,12107.0,153017.0
2013-08-07 08:00:00,60.0,73.0,0.0,7.0,2,False,16.0,353.0,16138.0,267406.0
2013-08-07 09:00:00,60.0,76.0,0.0,6.0,2,False,24.0,284.0,26372.0,200943.0
2013-08-07 10:00:00,61.0,76.0,0.0,7.0,2,False,25.0,125.0,39739.0,84781.0
2013-08-07 11:00:00,62.0,75.0,0.0,7.0,2,False,26.0,97.0,36120.0,79063.0
2013-08-07 12:00:00,62.0,79.0,0.0,5.0,2,False,45.0,158.0,61402.0,123958.0
2013-08-07 13:00:00,61.0,80.0,0.0,5.0,2,False,45.0,153.0,52972.0,111679.0
2013-08-07 14:00:00,62.0,76.0,0.0,11.0,2,False,44.0,144.0,68016.0,122576.0
2013-08-07 15:00:00,63.0,75.0,0.0,9.0,2,False,36.0,166.0,41748.0,124715.0
2013-08-07 16:00:00,63.0,75.0,0.003,3.0,2,False,45.0,229.0,62716.0,174764.0
2013-08-07 17:00:00,65.0,74.0,0.003,5.0,2,False,38.0,352.0,41474.0,251579.0
2013-08-07 18:00:00,66.0,73.0,0.0,,2,False,30.0,352.0,49660.0,285741.0
2013-08-07 19:00:00,66.0,73.0,0.0,7.0,2,False,27.0,292.0,35334.0,290663.0
2013-08-07 20:00:00,66.0,73.0,0.0,0.0,2,False,25.0,195.0,31152.0,152814.0
2013-08-07 21:00:00,67.0,73.0,0.0,5.0,2,False,27.0,124.0,61263.0,105990.0
2013-08-07 22:00:00,66.0,73.0,0.0,,2,False,8.0,122.0,6055.0,97725.0
2013-08-07 23:00:00,67.0,73.0,0.0,7.0,2,False,18.0,61.0,16797.0,42707.0
2013-08-08 00:00:00,67.0,73.0,0.003,6.0,3,False,10.0,30.0,9978.0,83345.0
2013-08-08 01:00:00,69.0,71.0,0.16,3.0,3,False,7.0,16.0,21817.0,12646.0
2013-08-08 02:00:00,68.0,70.0,0.02,3.0,3,False,1.0,3.0,655.0,3096.0
2013-08-08 03:00:00,68.0,70.0,0.0,6.0,3,False,1.0,2.0,1279.0,1121.0
2013-08-08 04:00:00,69.0,71.0,0.0,6.0,3,False,1.0,3.0,241.0,1025.0
2013-08-08 05:00:00,69.0,72.0,0.0,6.0,3,False,1.0,12.0,3172.0,6037.0
2013-08-08 06:00:00,69.0,72.0,0.0,5.0,3,False,5.0,83.0,4458.0,59918.0
2013-08-08 07:00:00,70.0,73.0,0.0,3.0,3,False,10.0,169.0,10208.0,113877.0
2013-08-08 08:00:00,70.0,74.0,0.0,6.0,3,False,11.0,313.0,11921.0,213978.0
2013-08-08 09:00:00,70.0,76.0,0.0,5.0,3,False,21.0,252.0,22862.0,193599.0
2013-08-08 10:00:00,70.0,78.0,0.0,3.0,3,False,19.0,140.0,29085.0,150174.0
2013-08-08 11:00:00,71.0,77.0,0.0,6.0,3,False,27.0,98.0,36494.0,74727.0
2013-08-08 12:00:00,71.0,79.0,0.0,3.0,3,False,42.0,147.0,52101.0,125946.0
2013-08-08 13:00:00,72.0,80.0,0.0,,3,False,18.0,88.0,22343.0,63997.0
